state,X,vote,reg2,region,race_eth,age,income,edu5,sex,weight,married,pewweight,demVote,fips,postal,GESTCEN,alt.region,new.subregion,white.religion,black_pct,whitenh_pct,hispanic_pct,religion.gallup,religion.composite,turnout.acs.cvap,demTwoPartyShare,otherVoteShare,otherVote,age4,race.region,race.edu,race.age,race.sex,race.sex.edu,race.age.region,race.edu.region,race.sex.age,race.sex.region,sex.edu.region,race.subregion,edu.region,age.region,age3,edu2,age.state,edu.state,race.state
Alabama,14350,Obama,yes,south,Black,57,"$50,000-$75,000",postgrad,Male,0.612,Married,1,1,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,3,13,14,13,12,124,133,134,123,123,243,105,43,33,3,col,201,101,1005
Alabama,14982,Obama,yes,south,zzz,23,"$30,000-$50,000",somecol,Female,1.813,Married,1,1,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,1,53,55,51,51,515,513,535,511,513,153,505,53,13,1,hs,101,201,5005
Alabama,10137,Obama,yes,south,Black,62,"Less than $10,000",somecol,Female,1.25,NA,1,1,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,3,13,15,13,11,115,133,135,113,113,153,105,53,33,3,hs,201,201,1005
Alabama,8501,Obama,yes,south,Black,63,"$150,000 or more",postgrad,Female,1.5,Married,0.419765086,1,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,3,13,14,13,11,114,133,134,113,113,143,105,43,33,3,col,201,101,1005
Alabama,357,Obama,yes,south,Black,28,LT $25K,hs,Male,3.0328,NA,1,1,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,1,13,12,11,12,122,113,132,121,123,223,105,23,13,1,hs,101,201,1005
Alabama,11182,Romney,yes,south,White,89,"$20,000 to under $30,000",hs,Male,0.569479227,NA,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,4,43,42,44,42,422,443,432,424,423,223,405,23,43,4,hs,301,201,401
Alabama,13287,Obama,yes,south,zzz,68,(Refused),hs,Male,1.54,Married,1,1,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,4,53,52,54,52,522,543,532,524,523,223,505,23,43,4,hs,301,201,5005
Alabama,4074,Romney,yes,south,White,54,"$150,000 or more",somecol,Male,4.208333333,Divorced,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,3,43,45,43,42,425,433,435,423,423,253,405,53,33,3,hs,201,201,401
Alabama,15526,Obama,yes,south,White,50,Won't specify/Refused,postgrad,Female,0.403,Married,1,1,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,3,43,44,43,41,414,433,434,413,413,143,405,43,33,3,col,201,101,401
Alabama,4757,Romney,yes,south,White,72,"20 to under $30,000",somecol,Male,1.25,Married,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,4,43,45,44,42,425,443,435,424,423,253,405,53,43,4,hs,301,201,401
Alabama,1488,Romney,yes,south,White,61,$40-50K,hs,Male,0.8685,NA,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,3,43,42,43,42,422,433,432,423,423,223,405,23,33,3,hs,201,201,401
Alabama,4899,Obama,yes,south,Hispanic,27,"20 to under $30,000",hs,Male,3.541666667,Never been married,1,1,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,1,23,22,21,22,222,213,232,221,223,223,205,23,13,1,hs,101,201,2005
Alabama,5950,Obama,yes,south,White,43,"20 to under $30,000",hs,Male,7.083333333,Living with a partner,1.982224015,1,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,2,43,42,42,42,422,423,432,422,423,223,405,23,23,1,hs,101,201,401
Alabama,366,Romney,yes,south,White,70,OVER $100K,col,Male,0.6705,NA,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,4,43,41,44,42,421,443,431,424,423,213,405,13,43,4,col,301,101,401
Alabama,12138,Romney,yes,south,White,70,"$5,000 to $7,499",col,Female,0.234,Not Married,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,4,43,41,44,41,411,443,431,414,413,113,405,13,43,4,col,301,101,401
Alabama,11310,Romney,yes,south,White,18,(DO NOT READ) Don't know/Refused,nohs,Male,2.161696659,NA,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,1,43,43,41,42,423,413,433,421,423,233,405,33,13,1,hs,101,201,401
Alabama,12143,Romney,yes,south,White,82,(Refused),col,Female,0.231,Married,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,4,43,41,44,41,411,443,431,414,413,113,405,13,43,4,col,301,101,401
Alabama,4709,Obama,yes,south,Black,53,"50 to under $75,000",hs,Male,3.25,Married,1,1,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,3,13,12,13,12,122,133,132,123,123,223,105,23,33,3,hs,201,201,1005
Alabama,16953,Romney,yes,south,White,50,75 to under 100 thousand,col,Female,1.0306838,Married,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,3,43,41,43,41,411,433,431,413,413,113,405,13,33,3,col,201,101,401
Alabama,9817,Romney,yes,south,White,36,"$150,000 or more",postgrad,Male,3.541666667,NA,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,2,43,44,42,42,424,423,434,422,423,243,405,43,23,1,col,101,101,401
Alabama,1490,Romney,yes,south,White,67,$50-75K,somecol,Female,1.3229,NA,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,4,43,45,44,41,415,443,435,414,413,153,405,53,43,4,hs,301,201,401
Alabama,6905,Romney,yes,south,White,39,"75 to under $100,000",col,Female,2.833333333,Married,0.792889606,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,2,43,41,42,41,411,423,431,412,413,113,405,13,23,1,col,101,101,401
Alabama,16021,Romney,yes,south,White,79,(VOL) NA/Refused,col,Female,0.4677846,Widowed,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,4,43,41,44,41,411,443,431,414,413,113,405,13,43,4,col,301,101,401
Alabama,1487,Romney,yes,south,White,41,OVER $100K,col,Female,2.182,NA,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,2,43,41,42,41,411,423,431,412,413,113,405,13,23,1,col,101,101,401
Alabama,6733,Obama,yes,south,White,65,"40 to under $50,000",hs,Male,1.75,Divorced,0.489725933,1,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,4,43,42,44,42,422,443,432,424,423,223,405,23,43,4,hs,301,201,401
Alabama,5843,Obama,yes,south,White,68,"$150,000 or more",col,Male,1,Married,0.27984339,1,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,4,43,41,44,42,421,443,431,424,423,213,405,13,43,4,col,301,101,401
Alabama,12791,Romney,yes,south,White,73,(Refused),somecol,Male,3.483,Not Married,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,4,43,45,44,42,425,443,435,424,423,253,405,53,43,4,hs,301,201,401
Alabama,7270,Obama,yes,south,Black,18,"50 to under $75,000",nohs,Male,6.625,Never been married,1.853962461,1,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,1,13,13,11,12,123,113,133,121,123,233,105,33,13,1,hs,101,201,1005
Alabama,14302,Obama,yes,south,White,66,"Over $75,000",col,Female,0.276,Married,1,1,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,4,43,41,44,41,411,443,431,414,413,113,405,13,43,4,col,301,101,401
Alabama,8281,Romney,yes,south,White,75,"20 to under $30,000",hs,Female,3.708333333,Married,1.037752573,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,4,43,42,44,41,412,443,432,414,413,123,405,23,43,4,hs,301,201,401
Alabama,13201,Obama,yes,south,White,100,(Refused),postgrad,Male,0.442,Not Married,1,1,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,4,43,44,44,42,424,443,434,424,423,243,405,43,43,4,col,301,101,401
Alabama,6488,Romney,yes,south,White,43,"$150,000 or more",postgrad,Male,2.166666667,Married,0.606327346,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,2,43,44,42,42,424,423,434,422,423,243,405,43,23,1,col,101,101,401
Alabama,10448,Romney,yes,south,White,91,"Less than $10,000",zzz,Female,1.541666667,NA,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,4,43,46,44,41,416,443,436,414,413,163,405,63,43,4,zzz,301,301,401
Alabama,8485,Romney,yes,south,White,54,"75 to under $100,000",col,Female,2.458333333,Married,0.687948335,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,3,43,41,43,41,411,433,431,413,413,113,405,13,33,3,col,201,101,401
Alabama,6151,Romney,yes,south,White,75,"10 to under $20,000",somecol,Female,1.5,Widowed,0.419765086,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,4,43,45,44,41,415,443,435,414,413,153,405,53,43,4,hs,301,201,401
Alabama,1486,Obama,yes,south,Black,82,LT $25K,nohs,Male,3.2325,NA,1,1,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,4,13,13,14,12,123,143,133,124,123,233,105,33,43,4,hs,301,201,1005
Alabama,9933,Romney,yes,south,White,61,"$150,000 or more",col,Male,1.208333333,NA,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,3,43,41,43,42,421,433,431,423,423,213,405,13,33,3,col,201,101,401
Alabama,8342,Romney,yes,south,White,74,(VOL.) Don't know/Refused,nohs,Female,5,Married,1.399216952,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,4,43,43,44,41,413,443,433,414,413,133,405,33,43,4,hs,301,201,401
Alabama,8571,Romney,yes,south,White,55,"10 to under $20,000",nohs,Female,7.5,Divorced,2.098825428,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,3,43,43,43,41,413,433,433,413,413,133,405,33,33,3,hs,201,201,401
Alabama,367,Obama,yes,south,Black,65,$40-50K,hs,Female,0.3932,NA,1,1,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,4,13,12,14,11,112,143,132,114,113,123,105,23,43,4,hs,301,201,1005
Alabama,369,Obama,yes,south,White,49,$30-40K,hs,Female,0.7012,NA,1,1,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,3,43,42,43,41,412,433,432,413,413,123,405,23,33,3,hs,201,201,401
Alabama,363,Romney,yes,south,White,77,$50-75K,col,Female,0.2403,NA,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,4,43,41,44,41,411,443,431,414,413,113,405,13,43,4,col,301,101,401
Alabama,5030,Romney,yes,south,White,56,"30 to under $40,000",hs,Female,3.958333333,Married,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,3,43,42,43,41,412,433,432,413,413,123,405,23,33,3,hs,201,201,401
Alabama,7957,Romney,yes,south,White,35,"75 to under $100,000",somecol,Female,3.25,Married,0.909491019,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,2,43,45,42,41,415,423,435,412,413,153,405,53,23,1,hs,101,201,401
Alabama,7376,Romney,yes,south,White,62,(VOL.) Don't know/Refused,somecol,Female,3.916666667,Divorced,1.096053279,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,3,43,45,43,41,415,433,435,413,413,153,405,53,33,3,hs,201,201,401
Alabama,9791,Obama,yes,south,Black,56,"10 to under $20,000",nohs,Female,2.833333333,NA,1,1,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,3,13,13,13,11,113,133,133,113,113,133,105,33,33,3,hs,201,201,1005
Alabama,10472,Romney,yes,south,White,76,"$30,000 to under $40,000",hs,Female,0.453258977,NA,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,4,43,42,44,41,412,443,432,414,413,123,405,23,43,4,hs,301,201,401
Alabama,4913,Romney,yes,south,White,76,"20 to under $30,000",hs,Female,2.541666667,Widowed,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,4,43,42,44,41,412,443,432,414,413,123,405,23,43,4,hs,301,201,401
Alabama,10740,Romney,yes,south,White,59,"$50,000 to under $75,000",somecol,Male,0.685699478,NA,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,3,43,45,43,42,425,433,435,423,423,253,405,53,33,3,hs,201,201,401
Alabama,6538,Romney,yes,south,White,59,"75 to under $100,000",postgrad,Male,1.291666667,Divorced,0.361464379,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,3,43,44,43,42,424,433,434,423,423,243,405,43,33,3,col,201,101,401
Alabama,12139,Romney,yes,south,White,56,"$5,000 to $7,499",somecol,Female,1.277,Married,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,3,43,45,43,41,415,433,435,413,413,153,405,53,33,3,hs,201,201,401
Alabama,5252,Romney,yes,south,White,81,"50 to under $75,000",hs,Female,1.541666667,Widowed,0.431425227,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,4,43,42,44,41,412,443,432,414,413,123,405,23,43,4,hs,301,201,401
Alabama,3525,Obama,yes,south,Black,53,"20 to under $30,000",col,Male,1.833333333,Married,1,1,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,3,13,11,13,12,121,133,131,123,123,213,105,13,33,3,col,201,101,1005
Alabama,3389,Romney,yes,south,White,66,"10 to under $20,000",hs,Male,2.083333333,Married,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,4,43,42,44,42,422,443,432,424,423,223,405,23,43,4,hs,301,201,401
Alabama,15532,Romney,yes,south,White,46,"Over $75,000",col,Male,0.423,Separated,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,3,43,41,43,42,421,433,431,423,423,213,405,13,33,3,col,201,101,401
Alabama,4050,Romney,yes,south,White,24,"20 to under $30,000",somecol,Male,4.666666667,Never been married,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,1,43,45,41,42,425,413,435,421,423,253,405,53,13,1,hs,101,201,401
Alabama,10002,Romney,yes,south,White,39,"50 to under $75,000",postgrad,Male,3.666666667,NA,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,2,43,44,42,42,424,423,434,422,423,243,405,43,23,1,col,101,101,401
Alabama,5028,Romney,yes,south,White,48,"75 to under $100,000",col,Male,3.416666667,Never been married,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,3,43,41,43,42,421,433,431,423,423,213,405,13,33,3,col,201,101,401
Alabama,9555,Romney,yes,south,White,61,"40 to under $50,000",somecol,Male,1.958333333,NA,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,3,43,45,43,42,425,433,435,423,423,253,405,53,33,3,hs,201,201,401
Alabama,15041,Romney,yes,south,White,46,"$30,000-$50,000",hs,Female,1.585,Married,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,3,43,42,43,41,412,433,432,413,413,123,405,23,33,3,hs,201,201,401
Alabama,1489,Romney,yes,south,White,73,REF,hs,Female,0.3602,NA,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,4,43,42,44,41,412,443,432,414,413,123,405,23,43,4,hs,301,201,401
Alabama,11453,Obama,yes,south,Black,45,"$100,000 to under $150,000",postgrad,Female,0.581101252,NA,1,1,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,3,13,14,13,11,114,133,134,113,113,143,105,43,33,3,col,201,101,1005
Alabama,15296,Romney,yes,south,White,61,"Under $15,000",somecol,Female,0.987,Divorced,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,3,43,45,43,41,415,433,435,413,413,153,405,53,33,3,hs,201,201,401
Alabama,371,Romney,yes,south,White,58,REFUSED,col,Female,1.0067,NA,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,3,43,41,43,41,411,433,431,413,413,113,405,13,33,3,col,201,101,401
Alabama,3866,Romney,yes,south,White,49,"75 to under $100,000",somecol,Male,4.75,Divorced,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,3,43,45,43,42,425,433,435,423,423,253,405,53,33,3,hs,201,201,401
Alabama,12785,Obama,yes,south,White,47,"$20,000 and over",somecol,Male,0.741,Married,1,1,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,3,43,45,43,42,425,433,435,423,423,253,405,53,33,3,hs,201,201,401
Alabama,359,Romney,yes,south,White,85,$25-30K,hs,Female,0.5364,NA,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,4,43,42,44,41,412,443,432,414,413,123,405,23,43,4,hs,301,201,401
Alabama,4563,Romney,yes,south,White,51,(VOL.) Don't know/Refused,col,Male,2.125,Married,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,3,43,41,43,42,421,433,431,423,423,213,405,13,33,3,col,201,101,401
Alabama,14282,Romney,yes,south,White,47,"Over $75,000",somecol,Male,1.106,Married,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,3,43,45,43,42,425,433,435,423,423,253,405,53,33,3,hs,201,201,401
Alabama,378,Romney,yes,south,White,38,$50-75K,hs,Male,3.2723,NA,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,2,43,42,42,42,422,423,432,422,423,223,405,23,23,1,hs,101,201,401
Alabama,13337,Romney,yes,south,White,48,(Refused),col,Female,1.145,Not Married,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,3,43,41,43,41,411,433,431,413,413,113,405,13,33,3,col,201,101,401
Alabama,9110,Romney,yes,south,White,80,"50 to under $75,000",somecol,Male,1.333333333,NA,1,0,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,4,43,45,44,42,425,443,435,424,423,253,405,53,43,4,hs,301,201,401
Alabama,8276,Obama,yes,south,Black,24,"10 to under $20,000",somecol,Male,2.791666667,Never been married,0.781229465,1,1,AL,63,south,deep,0.565559286,0.260777752,0.700009889,0.015771743,0.85,0.707779643,0.576103222,0.387837715,0.010951446,0,1,13,15,11,12,125,113,135,121,123,253,105,53,13,1,hs,101,201,1005
